antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'dimethicone', 'glycerin'})",frozenset({'phenoxyethanol'}),0.1536255632937321,0.5641130684145842,0.12249078246620237,0.7973333333333332,1.413428225611232,1.0,0.03582859456965626,2.150757886112248,0.34559211570028525,0.20578114246386783,0.5350476190476188,0.5072360203340595
"frozenset({'sodium benzoate', 'disodium edta'})",frozenset({'phenoxyethanol'}),0.08684965178205653,0.5641130684145842,0.06923392052437526,0.7971698113207547,1.4131383510776776,1.0,0.020240896966861183,2.149023941769957,0.32016108266237675,0.11901408450704226,0.5346724712725209,0.4599501925158603
"frozenset({'tocopheryl acetate', 'carbomer'})",frozenset({'phenoxyethanol'}),0.07046292503072511,0.5641130684145842,0.05612453912331012,0.7965116279069767,1.4119715931161438,1.0,0.016375482274760968,2.142072920934043,0.31388791486651246,0.09702549575070822,0.5331624847001223,0.44800163820911654
"frozenset({'sodium benzoate', 'tocopherol'})",frozenset({'phenoxyethanol'}),0.06841458418680868,0.5641130684145842,0.054485866448176976,0.7964071856287426,1.411786448888715,1.0,0.01589230543824844,2.1409740463166016,0.3130980485514578,0.09425939050318922,0.5329228760524066,0.4464969842450176
"frozenset({'sodium hyaluronate', 'disodium edta'})",frozenset({'phenoxyethanol'}),0.17083162638263008,0.5641130684145842,0.1360098320360508,0.7961630695443644,1.4113537057064587,1.0,0.03964147909509151,2.1384100055425685,0.3515092980618124,0.2270861833105335,0.5323628315392797,0.5186334592456753
"frozenset({'citric acid', 'disodium edta'})",frozenset({'phenoxyethanol'}),0.12044244162228594,0.5641130684145842,0.09586235149528882,0.7959183673469389,1.4109199235249656,1.0,0.027919196184396672,2.1358459647685386,0.3311239296334779,0.162839248434238,0.5318014423814641,0.4829265039349073
frozenset({'lecithin'}),frozenset({'phenoxyethanol'}),0.11839410077836952,0.5641130684145842,0.09422367882015567,0.7958477508650519,1.4107947420926592,1.0,0.02743601934788413,2.1351071733590703,0.3302832552125424,0.16016713091922005,0.5316394359601425,0.481438762868982
"frozenset({'water', 'glycerin', 'ethylhexylglycerin', 'disodium edta'})",frozenset({'phenoxyethanol'}),0.07210159770585825,0.5641130684145842,0.05735354362965998,0.7954545454545455,1.410097709117317,1.0,0.016680090110214332,2.131002776639811,0.3134279407127089,0.09907997169143666,0.5307373547505128,0.44856242160163734
"frozenset({'tocopheryl acetate', 'citric acid'})",frozenset({'phenoxyethanol'}),0.07783695206882425,0.5641130684145842,0.061859893486276116,0.7947368421052632,1.408825440507587,1.0,0.017951051618692752,2.1235517179802312,0.31468280469901533,0.10663841807909603,0.529090819153146,0.45219776019569624
"frozenset({'ethylhexylglycerin', 'water', 'disodium edta'})",frozenset({'phenoxyethanol'}),0.07783695206882425,0.5641130684145842,0.061859893486276116,0.7947368421052632,1.408825440507587,1.0,0.017951051618692752,2.1235517179802312,0.31468280469901533,0.10663841807909603,0.529090819153146,0.45219776019569624
"frozenset({'butylene glycol', 'glycerin', 'potassium sorbate'})",frozenset({'phenoxyethanol'}),0.10364604670217124,0.5641130684145842,0.0823433019254404,0.7944664031620554,1.4083460349445005,1.0,0.023875212491237287,2.120757570982889,0.3234740374907911,0.14065780265920225,0.5284703854497906,0.47021795103636543
"frozenset({'butylene glycol', 'caprylyl glycol'})",frozenset({'phenoxyethanol'}),0.17492830807046292,0.5641130684145842,0.1388775092175338,0.7939110070257612,1.4073614874000604,1.0,0.0401981645993333,2.1150422703065073,0.3508186060408996,0.2313993174061434,0.5271962106671834,0.5200491854300919
"frozenset({'glyceryl stearate', 'sodium hyaluronate'})",frozenset({'phenoxyethanol'}),0.06554690700532569,0.5641130684145842,0.05202785743547726,0.79375,1.4070760711692083,1.0,0.015051990599617586,2.1133911834444397,0.30959967136944355,0.09007092198581558,0.5268268327067668,0.44298974219317355
"frozenset({'tocopheryl acetate', 'sodium hyaluronate', 'water'})",frozenset({'phenoxyethanol'}),0.06349856616140925,0.5641130684145842,0.050389184760344125,0.7935483870967743,1.4067186731323356,1.0,0.014568813763105065,2.1113273248668594,0.30872970147024315,0.0872959545777147,0.526364297841378,0.4414365029165789
"frozenset({'sodium hydroxide', 'caprylyl glycol', 'glycerin'})",frozenset({'phenoxyethanol'}),0.07906595657517411,0.5641130684145842,0.06267922982384269,0.7927461139896373,1.4052964881980428,1.0,0.018077090453086954,2.1031544448996318,0.31316725978647686,0.10797459421312632,0.5245237445946473,0.45192861255037425
"frozenset({'xanthan gum', 'glycerin', 'water', 'disodium edta'})",frozenset({'phenoxyethanol'}),0.06718557968045882,0.5641130684145842,0.05325686194182712,0.7926829268292683,1.4051844766813681,1.0,0.01535659843507095,2.1025134347061236,0.30911793520489167,0.09213323883770376,0.5243787823216579,0.4435455302265441
"frozenset({'glycerin', 'ethylhexylglycerin'})",frozenset({'phenoxyethanol'}),0.13969684555510037,0.5641130684145842,0.11061040557148709,0.7917888563049853,1.4035995629923523,1.0,0.03180558937756116,2.093485122121504,0.3342380952380953,0.18646408839779005,0.522327629925253,0.49393364383876714
"frozenset({'butylene glycol', 'xanthan gum', 'caprylyl glycol'})",frozenset({'phenoxyethanol'}),0.07251126587464155,0.5641130684145842,0.05735354362965998,0.7909604519774011,1.4021310553934903,1.0,0.016448990942490208,2.085188834881583,0.30922198384654215,0.09900990099009901,0.5204271271398835,0.4463153748630651
"frozenset({'butylene glycol', 'peg-100 stearate'})",frozenset({'phenoxyethanol'}),0.06841458418680868,0.5641130684145842,0.05407619827939369,0.7904191616766467,1.4011715131827847,1.0,0.015482637269465152,2.079803359278984,0.3073378907811625,0.09348441926345609,0.5191853135833596,0.4431398640627242
"frozenset({'sodium hyaluronate', 'trehalose'})",frozenset({'phenoxyethanol'}),0.06841458418680868,0.5641130684145842,0.05407619827939369,0.7904191616766467,1.4011715131827847,1.0,0.015482637269465152,2.079803359278984,0.3073378907811625,0.09348441926345609,0.5191853135833596,0.4431398640627242
"frozenset({'xanthan gum', 'butylene glycol', 'glycerin', 'sodium hyaluronate'})",frozenset({'phenoxyethanol'}),0.06841458418680868,0.5641130684145842,0.05407619827939369,0.7904191616766467,1.4011715131827847,1.0,0.015482637269465152,2.079803359278984,0.3073378907811625,0.09348441926345609,0.5191853135833596,0.4431398640627242
"frozenset({'glycerin', 'fragrance'})",frozenset({'phenoxyethanol'}),0.09176566980745596,0.5641130684145842,0.07251126587464155,0.7901785714285715,1.4007450202303144,1.0,0.020745052304438003,2.077418567556025,0.3150004204796527,0.12429775280898878,0.5186333579484427,0.45935943821973235
"frozenset({'dimethicone', 'butylene glycol'})",frozenset({'phenoxyethanol'}),0.13396149119213438,0.5641130684145842,0.10569438754608768,0.7889908256880734,1.398639510170361,1.0,0.03012495970029945,2.065725023600449,0.32910717035928794,0.1784232365145228,0.5159084638201008,0.4881773300553657
"frozenset({'xanthan gum', 'sodium hyaluronate'})",frozenset({'phenoxyethanol'}),0.11593609176566981,0.5641130684145842,0.09135600163867268,0.7879858657243816,1.3968580234082901,1.0,0.02595493717274587,2.055933360644544,0.3213654895539384,0.15518441196938065,0.5136029118733227,0.4749660628549286
"frozenset({'tocopheryl acetate', 'xanthan gum', 'glycerin'})",frozenset({'phenoxyethanol'}),0.08111429741909054,0.5641130684145842,0.06390823433019255,0.7878787878787878,1.3966682071257235,1.0,0.018150599120816194,2.0548955346169597,0.3090812442127645,0.10993657505285413,0.5133572567783093,0.45058427411368585
"frozenset({'sodium benzoate', 'xanthan gum', 'glycerin'})",frozenset({'phenoxyethanol'}),0.07128226136829169,0.5641130684145842,0.05612453912331012,0.7873563218390804,1.395742034574579,1.0,0.015913283939312718,2.049846651239523,0.305297524945344,0.0968882602545969,0.5121586293319506,0.4434239851751684
"frozenset({'xanthan gum', 'potassium sorbate', 'citric acid'})",frozenset({'glycerin'}),0.050798852929127405,0.7165096272019664,0.050798852929127405,1.0,1.3956546598056032,1.0,0.014400985754590805,inf,0.2986620630125161,0.07089765580331618,1.0,0.535448827901658
"frozenset({'dimethicone', 'glycerin', 'water'})",frozenset({'phenoxyethanol'}),0.13273248668578452,0.5641130684145842,0.10446538303973782,0.7870370370370371,1.3951760402377686,1.0,0.029589252697121968,2.0467734178793444,0.3265942371280113,0.17634854771784234,0.5114261347813981,0.48611111111111116
"frozenset({'parfum', 'disodium edta'})",frozenset({'phenoxyethanol'}),0.08070462925030725,0.5641130684145842,0.06349856616140925,0.7868020304568528,1.3947594454213346,1.0,0.01797203011975703,2.0445172743411173,0.30787763785866257,0.10923185341789993,0.5108869890462197,0.44968278719647287
"frozenset({'glycerin', 'ethylhexylglycerin', 'water'})",frozenset({'phenoxyethanol'}),0.12453912331011881,0.5641130684145842,0.09791069233920524,0.7861842105263157,1.393664239574972,1.0,0.027656545351071857,2.0386096492610206,0.32264955173149706,0.16574202496532592,0.509469603284527,0.47987496655582307
"frozenset({'butylene glycol', 'glycerin', 'trehalose'})",frozenset({'phenoxyethanol'}),0.06882425235559197,0.5641130684145842,0.05407619827939369,0.7857142857142856,1.3928312065566966,1.0,0.015251538101741027,2.0341390140652726,0.30288365396152456,0.09341825902335456,0.5083915145005368,0.44078742608154364
"frozenset({'dimethicone', 'butylene glycol', 'water', 'disodium edta'})",frozenset({'phenoxyethanol'}),0.07046292503072511,0.5641130684145842,0.055305202785743544,0.7848837209302325,1.3913588691290468,1.0,0.015556145937194392,2.026285195478149,0.30260026443367116,0.09547383309759547,0.506486055254415,0.4414614683082535
"frozenset({'glycerin', 'cyclopentasiloxane'})",frozenset({'phenoxyethanol'}),0.07578861122490782,0.5641130684145842,0.0594018844735764,0.7837837837837838,1.3894090168599973,1.0,0.016648538444613656,2.015977058582548,0.30325262900464667,0.1023288637967537,0.5039626092257671,0.44454258179748374
"frozenset({'sodium hyaluronate', 'linalool'})",frozenset({'phenoxyethanol'}),0.07005325686194183,0.5641130684145842,0.05489553461696026,0.783625730994152,1.3891288375865831,1.0,0.015377576936135229,2.0145044675974617,0.30122624761654276,0.09476661951909476,0.5036000087939145,0.4404693651339678
"frozenset({'caprylyl glycol', 'sodium hyaluronate', 'water'})",frozenset({'phenoxyethanol'}),0.07005325686194183,0.5641130684145842,0.05489553461696026,0.783625730994152,1.3891288375865831,1.0,0.015377576936135229,2.0145044675974617,0.30122624761654276,0.09476661951909476,0.5036000087939145,0.4404693651339678
"frozenset({'tocopheryl acetate', 'carbomer', 'glycerin'})",frozenset({'phenoxyethanol'}),0.06431790249897583,0.5641130684145842,0.050389184760344125,0.7834394904458599,1.3887986900351081,1.0,0.014106615427656816,2.0127720076150086,0.29919695869463075,0.08717221828490433,0.5031727407691203,0.43638205459112167
"frozenset({'sodium hydroxide', 'butylene glycol'})",frozenset({'phenoxyethanol'}),0.1134780827529701,0.5641130684145842,0.08889799262597296,0.7833935018050542,1.3887171662353939,1.0,0.024883523166390892,2.012344667486003,0.31574060665945464,0.15100904662491302,0.5030672348741891,0.47049123165779216
"frozenset({'xanthan gum', 'potassium sorbate'})",frozenset({'glycerin'}),0.07906595657517411,0.7165096272019664,0.07865628840639083,0.994818652849741,1.3884232885112737,1.0,0.02200476933634596,54.713641950021454,0.3037769684163701,0.10971428571428572,0.9817230225523379,0.5522978341435669
"frozenset({'butylene glycol', 'dimethicone', 'glycerin', 'water'})",frozenset({'phenoxyethanol'}),0.1020073740270381,0.5641130684145842,0.07988529291274069,0.7831325301204819,1.3882545432273756,1.0,0.02234160014943406,2.009923073421639,0.3114402021336327,0.13626834381551364,0.5024685206993387,0.4623723652781059
"frozenset({'xanthan gum', 'potassium sorbate', 'phenoxyethanol'})",frozenset({'glycerin'}),0.0594018844735764,0.7165096272019664,0.058992216304793114,0.993103448275862,1.3860294552552197,1.0,0.01643019420553661,41.10610405571479,0.29610373112659694,0.08228571428571428,0.9756727127765596,0.5377181049269533
"frozenset({'sodium benzoate', 'xanthan gum', 'phenoxyethanol'})",frozenset({'glycerin'}),0.0565342072920934,0.7165096272019664,0.05612453912331012,0.9927536231884059,1.3855412202417945,1.0,0.015617235332293589,39.12167144612906,0.2949342495190343,0.07828571428571429,0.9744387199463854,0.5355420488726478
"frozenset({'glyceryl stearate', 'disodium edta'})",frozenset({'phenoxyethanol'}),0.09299467431380581,0.5641130684145842,0.07251126587464155,0.7797356828193833,1.3822329715048036,1.0,0.020051754801265628,1.9789266693977883,0.3048857042242739,0.12403644008409251,0.49467556556589726,0.4541379939151383
"frozenset({'propanediol', 'disodium edta'})",frozenset({'phenoxyethanol'}),0.07619827939369112,0.5641130684145842,0.0594018844735764,0.7795698924731183,1.381939075909137,1.0,0.016417439276889524,1.9774382749972519,0.2991757779646761,0.10225669957686882,0.4942952138410542,0.442435636142151
"frozenset({'butylene glycol', 'glycerin', 'ethylhexylglycerin'})",frozenset({'phenoxyethanol'}),0.09832036050798854,0.5641130684145842,0.0766079475624744,0.7791666666666667,1.3812242798353909,1.0,0.02114414730868488,1.9738276147264113,0.30610053281566224,0.13076923076923075,0.4933701441102757,0.4574845679012346
frozenset({'ethylhexylglycerin'}),frozenset({'phenoxyethanol'}),0.1556739041376485,0.5641130684145842,0.12126177795985252,0.7789473684210526,1.380835531093529,1.0,0.03344409422468579,1.9718694524102143,0.3266519794904074,0.2026009582477755,0.4928670360110803,0.4969537132591828
"frozenset({'butylene glycol', 'trehalose'})",frozenset({'phenoxyethanol'}),0.07783695206882425,0.5641130684145842,0.06063088897992626,0.7789473684210526,1.380835531093529,1.0,0.016722047112342896,1.9718694524102143,0.29908028864048414,0.10429880197322058,0.4928670360110803,0.44321369873485456
"frozenset({'glycerin', 'fragrance', 'water'})",frozenset({'phenoxyethanol'}),0.07783695206882425,0.5641130684145842,0.06063088897992626,0.7789473684210526,1.380835531093529,1.0,0.016722047112342896,1.9718694524102143,0.29908028864048414,0.10429880197322058,0.4928670360110803,0.44321369873485456
"frozenset({'caprylyl glycol', 'tocopherol'})",frozenset({'phenoxyethanol'}),0.08152396558787382,0.5641130684145842,0.06349856616140925,0.778894472361809,1.3807417625527783,1.0,0.01750983178430878,1.9713977133067664,0.30022733158758014,0.10907811400422238,0.4927456833037366,0.44572900814895094
"frozenset({'butylene glycol', 'potassium sorbate'})",frozenset({'phenoxyethanol'}),0.11470708725931995,0.5641130684145842,0.08930766079475624,0.7785714285714285,1.3801691046789084,1.0,0.024599893832001812,1.9685216265147802,0.31114120628828823,0.15149409312022236,0.49200456498388806,0.4684433032472248
"frozenset({'xanthan gum', 'caprylyl glycol'})",frozenset({'phenoxyethanol'}),0.11429741909053666,0.5641130684145842,0.08889799262597296,0.7777777777777778,1.3787622044702654,1.0,0.024421324830942656,1.9614911921343712,0.31016254790537867,0.1507991660875608,0.4901837928153718,0.46768336964415397
